UserID,Timestamp,URLVisitada,TempoSessao
905,2023-01-01 16:26:38,pagina_8,299
629,2023-01-01 16:26:39,pagina_9,231
881,2023-01-01 16:26:40,pagina_0,31
15,2023-01-01 16:26:41,pagina_1,183
841,2023-01-01 16:26:42,pagina_2,149
220,2023-01-01 16:26:43,pagina_3,161
208,2023-01-01 16:26:44,pagina_4,240
666,2023-01-01 16:26:45,pagina_5,149
392,2023-01-01 16:26:46,pagina_6,296
742,2023-01-01 16:26:47,pagina_7,126
118,2023-01-01 16:26:48,pagina_8,144
899,2023-01-01 16:26:49,pagina_9,103
497,2023-01-01 16:26:50,pagina_0,139
201,2023-01-01 16:26:51,pagina_1,247
987,2023-01-01 16:26:52,pagina_2,49
325,2023-01-01 16:26:53,pagina_3,171
222,2023-01-01 16:26:54,pagina_4,34
902,2023-01-01 16:26:55,pagina_5,120
894,2023-01-01 16:26:56,pagina_6,115
179,2023-01-01 16:26:57,pagina_7,74
314,2023-01-01 16:26:58,pagina_8,265
696,2023-01-01 16:26:59,pagina_9,73
19,2023-01-01 16:27:00,pagina_0,67
873,2023-01-01 16:27:01,pagina_1,224
204,2023-01-01 16:27:02,pagina_2,98
79,2023-01-01 16:27:03,pagina_3,17
664,2023-01-01 16:27:04,pagina_4,55
321,2023-01-01 16:27:05,pagina_5,271
840,2023-01-01 16:27:06,pagina_6,49
158,2023-01-01 16:27:07,pagina_7,47
28,2023-01-01 16:27:08,pagina_8,198
519,2023-01-01 16:27:09,pagina_9,273
204,2023-01-01 16:27:10,pagina_0,195
209,2023-01-01 16:27:11,pagina_1,197
973,2023-01-01 16:27:12,pagina_2,29
152,2023-01-01 16:27:13,pagina_3,191
786,2023-01-01 16:27:14,pagina_4,227
648,2023-01-01 16:27:15,pagina_5,206
998,2023-01-01 16:27:16,pagina_6,30
781,2023-01-01 16:27:17,pagina_7,79
370,2023-01-01 16:27:18,pagina_8,188
217,2023-01-01 16:27:19,pagina_9,194
797,2023-01-01 16:27:20,pagina_0,13
410,2023-01-01 16:27:21,pagina_1,56
246,2023-01-01 16:27:22,pagina_2,102
62,2023-01-01 16:27:23,pagina_3,218
670,2023-01-01 16:27:24,pagina_4,133
950,2023-01-01 16:27:25,pagina_5,58
661,2023-01-01 16:27:26,pagina_6,138
184,2023-01-01 16:27:27,pagina_7,112
160,2023-01-01 16:27:28,pagina_8,118
727,2023-01-01 16:27:29,pagina_9,267
26,2023-01-01 16:27:30,pagina_0,142
40,2023-01-01 16:27:31,pagina_1,116
825,2023-01-01 16:27:32,pagina_2,148
716,2023-01-01 16:27:33,pagina_3,205
114,2023-01-01 16:27:34,pagina_4,189
639,2023-01-01 16:27:35,pagina_5,268
700,2023-01-01 16:27:36,pagina_6,220
583,2023-01-01 16:27:37,pagina_7,191
508,2023-01-01 16:27:38,pagina_8,256
831,2023-01-01 16:27:39,pagina_9,55
857,2023-01-01 16:27:40,pagina_0,90
93,2023-01-01 16:27:41,pagina_1,298
740,2023-01-01 16:27:42,pagina_2,228
654,2023-01-01 16:27:43,pagina_3,260
531,2023-01-01 16:27:44,pagina_4,188
689,2023-01-01 16:27:45,pagina_5,53
456,2023-01-01 16:27:46,pagina_6,162
960,2023-01-01 16:27:47,pagina_7,25
617,2023-01-01 16:27:48,pagina_8,91
818,2023-01-01 16:27:49,pagina_9,189
272,2023-01-01 16:27:50,pagina_0,71
542,2023-01-01 16:27:51,pagina_1,143
535,2023-01-01 16:27:52,pagina_2,118
297,2023-01-01 16:27:53,pagina_3,248
721,2023-01-01 16:27:54,pagina_4,247
354,2023-01-01 16:27:55,pagina_5,104
942,2023-01-01 16:27:56,pagina_6,205
938,2023-01-01 16:27:57,pagina_7,77
199,2023-01-01 16:27:58,pagina_8,127
923,2023-01-01 16:27:59,pagina_9,14
358,2023-01-01 16:28:00,pagina_0,166
189,2023-01-01 16:28:01,pagina_1,143
416,2023-01-01 16:28:02,pagina_2,248
296,2023-01-01 16:28:03,pagina_3,296
119,2023-01-01 16:28:04,pagina_4,192
864,2023-01-01 16:28:05,pagina_5,270
223,2023-01-01 16:28:06,pagina_6,106
339,2023-01-01 16:28:07,pagina_7,145
113,2023-01-01 16:28:08,pagina_8,210
260,2023-01-01 16:28:09,pagina_9,257
757,2023-01-01 16:28:10,pagina_0,209
539,2023-01-01 16:28:11,pagina_1,292
982,2023-01-01 16:28:12,pagina_2,45
388,2023-01-01 16:28:13,pagina_3,225
246,2023-01-01 16:28:14,pagina_4,71
741,2023-01-01 16:28:15,pagina_5,279
678,2023-01-01 16:28:16,pagina_6,76
956,2023-01-01 16:28:17,pagina_7,113
82,2023-01-01 16:28:18,pagina_8,116
891,2023-01-01 16:28:19,pagina_9,57
260,2023-01-01 16:28:20,pagina_0,224
939,2023-01-01 16:28:21,pagina_1,87
994,2023-01-01 16:28:22,pagina_2,82
311,2023-01-01 16:28:23,pagina_3,281
396,2023-01-01 16:28:24,pagina_4,248
526,2023-01-01 16:28:25,pagina_5,123
823,2023-01-01 16:28:26,pagina_6,259
641,2023-01-01 16:28:27,pagina_7,280
241,2023-01-01 16:28:28,pagina_8,87
582,2023-01-01 16:28:29,pagina_9,266
514,2023-01-01 16:28:30,pagina_0,175
30,2023-01-01 16:28:31,pagina_1,63
851,2023-01-01 16:28:32,pagina_2,198
361,2023-01-01 16:28:33,pagina_3,267
193,2023-01-01 16:28:34,pagina_4,193
334,2023-01-01 16:28:35,pagina_5,42
144,2023-01-01 16:28:36,pagina_6,179
399,2023-01-01 16:28:37,pagina_7,207
431,2023-01-01 16:28:38,pagina_8,138
193,2023-01-01 16:28:39,pagina_9,83
528,2023-01-01 16:28:40,pagina_0,116
661,2023-01-01 16:28:41,pagina_1,200
157,2023-01-01 16:28:42,pagina_2,228
218,2023-01-01 16:28:43,pagina_3,235
393,2023-01-01 16:28:44,pagina_4,240
209,2023-01-01 16:28:45,pagina_5,221
364,2023-01-01 16:28:46,pagina_6,267
393,2023-01-01 16:28:47,pagina_7,43
116,2023-01-01 16:28:48,pagina_8,273
877,2023-01-01 16:28:49,pagina_9,118
504,2023-01-01 16:28:50,pagina_0,125
838,2023-01-01 16:28:51,pagina_1,92
917,2023-01-01 16:28:52,pagina_2,237
780,2023-01-01 16:28:53,pagina_3,254
154,2023-01-01 16:28:54,pagina_4,250
138,2023-01-01 16:28:55,pagina_5,62
916,2023-01-01 16:28:56,pagina_6,183
706,2023-01-01 16:28:57,pagina_7,104
818,2023-01-01 16:28:58,pagina_8,191
967,2023-01-01 16:28:59,pagina_9,121
323,2023-01-01 16:29:00,pagina_0,298
789,2023-01-01 16:29:01,pagina_1,251
654,2023-01-01 16:29:02,pagina_2,263
50,2023-01-01 16:29:03,pagina_3,87
13,2023-01-01 16:29:04,pagina_4,159
649,2023-01-01 16:29:05,pagina_5,84
718,2023-01-01 16:29:06,pagina_6,59
323,2023-01-01 16:29:07,pagina_7,220
431,2023-01-01 16:29:08,pagina_8,86
883,2023-01-01 16:29:09,pagina_9,70
974,2023-01-01 16:29:10,pagina_0,96
510,2023-01-01 16:29:11,pagina_1,255
671,2023-01-01 16:29:12,pagina_2,232
725,2023-01-01 16:29:13,pagina_3,212
984,2023-01-01 16:29:14,pagina_4,265
948,2023-01-01 16:29:15,pagina_5,247
979,2023-01-01 16:29:16,pagina_6,173
620,2023-01-01 16:29:17,pagina_7,237
191,2023-01-01 16:29:18,pagina_8,66
694,2023-01-01 16:29:19,pagina_9,87
541,2023-01-01 16:29:20,pagina_0,96
99,2023-01-01 16:29:21,pagina_1,114
910,2023-01-01 16:29:22,pagina_2,63
843,2023-01-01 16:29:23,pagina_3,198
398,2023-01-01 16:29:24,pagina_4,27
315,2023-01-01 16:29:25,pagina_5,145
757,2023-01-01 16:29:26,pagina_6,11
520,2023-01-01 16:29:27,pagina_7,105
563,2023-01-01 16:29:28,pagina_8,243
930,2023-01-01 16:29:29,pagina_9,258
378,2023-01-01 16:29:30,pagina_0,207
955,2023-01-01 16:29:31,pagina_1,53
810,2023-01-01 16:29:32,pagina_2,246
539,2023-01-01 16:29:33,pagina_3,195
432,2023-01-01 16:29:34,pagina_4,118
857,2023-01-01 16:29:35,pagina_5,14
35,2023-01-01 16:29:36,pagina_6,111
139,2023-01-01 16:29:37,pagina_7,63
706,2023-01-01 16:29:38,pagina_8,154
919,2023-01-01 16:29:39,pagina_9,257
41,2023-01-01 16:29:40,pagina_0,195
122,2023-01-01 16:29:41,pagina_1,41
288,2023-01-01 16:29:42,pagina_2,96
238,2023-01-01 16:29:43,pagina_3,282
154,2023-01-01 16:29:44,pagina_4,255
270,2023-01-01 16:29:45,pagina_5,122
694,2023-01-01 16:29:46,pagina_6,73
185,2023-01-01 16:29:47,pagina_7,258
634,2023-01-01 16:29:48,pagina_8,231
892,2023-01-01 16:29:49,pagina_9,288
854,2023-01-01 16:29:50,pagina_0,278
706,2023-01-01 16:29:51,pagina_1,226
740,2023-01-01 16:29:52,pagina_2,208
901,2023-01-01 16:29:53,pagina_3,89
710,2023-01-01 16:29:54,pagina_4,45
616,2023-01-01 16:29:55,pagina_5,25
910,2023-01-01 16:29:56,pagina_6,24
670,2023-01-01 16:29:57,pagina_7,27
880,2023-01-01 16:29:58,pagina_8,169
360,2023-01-01 16:29:59,pagina_9,120
203,2023-01-01 16:30:00,pagina_0,57
415,2023-01-01 16:30:01,pagina_1,53
723,2023-01-01 16:30:02,pagina_2,24
278,2023-01-01 16:30:03,pagina_3,163
586,2023-01-01 16:30:04,pagina_4,153
769,2023-01-01 16:30:05,pagina_5,28
562,2023-01-01 16:30:06,pagina_6,93
399,2023-01-01 16:30:07,pagina_7,131
253,2023-01-01 16:30:08,pagina_8,217
682,2023-01-01 16:30:09,pagina_9,197
599,2023-01-01 16:30:10,pagina_0,118
440,2023-01-01 16:30:11,pagina_1,12
422,2023-01-01 16:30:12,pagina_2,37
924,2023-01-01 16:30:13,pagina_3,238
455,2023-01-01 16:30:14,pagina_4,298
93,2023-01-01 16:30:15,pagina_5,56
703,2023-01-01 16:30:16,pagina_6,12
603,2023-01-01 16:30:17,pagina_7,148
694,2023-01-01 16:30:18,pagina_8,116
29,2023-01-01 16:30:19,pagina_9,172
275,2023-01-01 16:30:20,pagina_0,214
791,2023-01-01 16:30:21,pagina_1,16
977,2023-01-01 16:30:22,pagina_2,168
232,2023-01-01 16:30:23,pagina_3,273
501,2023-01-01 16:30:24,pagina_4,284
13,2023-01-01 16:30:25,pagina_5,17
39,2023-01-01 16:30:26,pagina_6,10
832,2023-01-01 16:30:27,pagina_7,94
573,2023-01-01 16:30:28,pagina_8,267
607,2023-01-01 16:30:29,pagina_9,66
894,2023-01-01 16:30:30,pagina_0,213
154,2023-01-01 16:30:31,pagina_1,74
419,2023-01-01 16:30:32,pagina_2,227
490,2023-01-01 16:30:33,pagina_3,13
225,2023-01-01 16:30:34,pagina_4,51
273,2023-01-01 16:30:35,pagina_5,158
164,2023-01-01 16:30:36,pagina_6,285
929,2023-01-01 16:30:37,pagina_7,232
592,2023-01-01 16:30:38,pagina_8,84
616,2023-01-01 16:30:39,pagina_9,209
175,2023-01-01 16:30:40,pagina_0,137
162,2023-01-01 16:30:41,pagina_1,251
884,2023-01-01 16:30:42,pagina_2,299
627,2023-01-01 16:30:43,pagina_3,256
115,2023-01-01 16:30:44,pagina_4,187
761,2023-01-01 16:30:45,pagina_5,169
621,2023-01-01 16:30:46,pagina_6,205
232,2023-01-01 16:30:47,pagina_7,182
836,2023-01-01 16:30:48,pagina_8,133
444,2023-01-01 16:30:49,pagina_9,210
287,2023-01-01 16:30:50,pagina_0,71
203,2023-01-01 16:30:51,pagina_1,217
880,2023-01-01 16:30:52,pagina_2,91
922,2023-01-01 16:30:53,pagina_3,231
192,2023-01-01 16:30:54,pagina_4,258
968,2023-01-01 16:30:55,pagina_5,180
588,2023-01-01 16:30:56,pagina_6,59
453,2023-01-01 16:30:57,pagina_7,204
656,2023-01-01 16:30:58,pagina_8,60
499,2023-01-01 16:30:59,pagina_9,136
346,2023-01-01 16:31:00,pagina_0,169
7,2023-01-01 16:31:01,pagina_1,179
168,2023-01-01 16:31:02,pagina_2,135
943,2023-01-01 16:31:03,pagina_3,40
373,2023-01-01 16:31:04,pagina_4,189
963,2023-01-01 16:31:05,pagina_5,82
462,2023-01-01 16:31:06,pagina_6,178
528,2023-01-01 16:31:07,pagina_7,20
972,2023-01-01 16:31:08,pagina_8,220
72,2023-01-01 16:31:09,pagina_9,125
931,2023-01-01 16:31:10,pagina_0,232
892,2023-01-01 16:31:11,pagina_1,220
981,2023-01-01 16:31:12,pagina_2,274
152,2023-01-01 16:31:13,pagina_3,262
24,2023-01-01 16:31:14,pagina_4,39
109,2023-01-01 16:31:15,pagina_5,75
884,2023-01-01 16:31:16,pagina_6,131
525,2023-01-01 16:31:17,pagina_7,249
898,2023-01-01 16:31:18,pagina_8,137
526,2023-01-01 16:31:19,pagina_9,14
505,2023-01-01 16:31:20,pagina_0,107
882,2023-01-01 16:31:21,pagina_1,56
943,2023-01-01 16:31:22,pagina_2,286
533,2023-01-01 16:31:23,pagina_3,80
811,2023-01-01 16:31:24,pagina_4,207
642,2023-01-01 16:31:25,pagina_5,236
257,2023-01-01 16:31:26,pagina_6,128
304,2023-01-01 16:31:27,pagina_7,104
398,2023-01-01 16:31:28,pagina_8,167
973,2023-01-01 16:31:29,pagina_9,144
914,2023-01-01 16:31:30,pagina_0,18
707,2023-01-01 16:31:31,pagina_1,39
25,2023-01-01 16:31:32,pagina_2,135
865,2023-01-01 16:31:33,pagina_3,21
536,2023-01-01 16:31:34,pagina_4,47
345,2023-01-01 16:31:35,pagina_5,114
99,2023-01-01 16:31:36,pagina_6,293
114,2023-01-01 16:31:37,pagina_7,118
114,2023-01-01 16:31:38,pagina_8,229
792,2023-01-01 16:31:39,pagina_9,11
887,2023-01-01 16:31:40,pagina_0,64
404,2023-01-01 16:31:41,pagina_1,183
961,2023-01-01 16:31:42,pagina_2,185
514,2023-01-01 16:31:43,pagina_3,224
895,2023-01-01 16:31:44,pagina_4,16
633,2023-01-01 16:31:45,pagina_5,205
36,2023-01-01 16:31:46,pagina_6,210
185,2023-01-01 16:31:47,pagina_7,33
691,2023-01-01 16:31:48,pagina_8,277
240,2023-01-01 16:31:49,pagina_9,17
938,2023-01-01 16:31:50,pagina_0,248
391,2023-01-01 16:31:51,pagina_1,29
374,2023-01-01 16:31:52,pagina_2,15
440,2023-01-01 16:31:53,pagina_3,36
250,2023-01-01 16:31:54,pagina_4,172
802,2023-01-01 16:31:55,pagina_5,201
724,2023-01-01 16:31:56,pagina_6,34
274,2023-01-01 16:31:57,pagina_7,272
168,2023-01-01 16:31:58,pagina_8,203
260,2023-01-01 16:31:59,pagina_9,139
555,2023-01-01 16:32:00,pagina_0,31
98,2023-01-01 16:32:01,pagina_1,80
580,2023-01-01 16:32:02,pagina_2,121
881,2023-01-01 16:32:03,pagina_3,262
295,2023-01-01 16:32:04,pagina_4,269
878,2023-01-01 16:32:05,pagina_5,118
314,2023-01-01 16:32:06,pagina_6,193
539,2023-01-01 16:32:07,pagina_7,198
173,2023-01-01 16:32:08,pagina_8,297
417,2023-01-01 16:32:09,pagina_9,97
636,2023-01-01 16:32:10,pagina_0,65
919,2023-01-01 16:32:11,pagina_1,153
858,2023-01-01 16:32:12,pagina_2,234
232,2023-01-01 16:32:13,pagina_3,82
379,2023-01-01 16:32:14,pagina_4,267
129,2023-01-01 16:32:15,pagina_5,63
350,2023-01-01 16:32:16,pagina_6,183
661,2023-01-01 16:32:17,pagina_7,69
375,2023-01-01 16:32:18,pagina_8,202
467,2023-01-01 16:32:19,pagina_9,58
804,2023-01-01 16:32:20,pagina_0,23
560,2023-01-01 16:32:21,pagina_1,285
394,2023-01-01 16:32:22,pagina_2,88
747,2023-01-01 16:32:23,pagina_3,154
850,2023-01-01 16:32:24,pagina_4,10
509,2023-01-01 16:32:25,pagina_5,84
183,2023-01-01 16:32:26,pagina_6,40
865,2023-01-01 16:32:27,pagina_7,257
349,2023-01-01 16:32:28,pagina_8,189
619,2023-01-01 16:32:29,pagina_9,253
709,2023-01-01 16:32:30,pagina_0,90
383,2023-01-01 16:32:31,pagina_1,124
152,2023-01-01 16:32:32,pagina_2,242
70,2023-01-01 16:32:33,pagina_3,125
321,2023-01-01 16:32:34,pagina_4,191
277,2023-01-01 16:32:35,pagina_5,245
782,2023-01-01 16:32:36,pagina_6,47
361,2023-01-01 16:32:37,pagina_7,239
624,2023-01-01 16:32:38,pagina_8,90
438,2023-01-01 16:32:39,pagina_9,51
966,2023-01-01 16:32:40,pagina_0,162
204,2023-01-01 16:32:41,pagina_1,23
738,2023-01-01 16:32:42,pagina_2,214
477,2023-01-01 16:32:43,pagina_3,110
22,2023-01-01 16:32:44,pagina_4,23
848,2023-01-01 16:32:45,pagina_5,104
299,2023-01-01 16:32:46,pagina_6,18
8,2023-01-01 16:32:47,pagina_7,114
85,2023-01-01 16:32:48,pagina_8,213
343,2023-01-01 16:32:49,pagina_9,236
979,2023-01-01 16:32:50,pagina_0,131
523,2023-01-01 16:32:51,pagina_1,271
930,2023-01-01 16:32:52,pagina_2,213
696,2023-01-01 16:32:53,pagina_3,250
240,2023-01-01 16:32:54,pagina_4,272
236,2023-01-01 16:32:55,pagina_5,124
807,2023-01-01 16:32:56,pagina_6,57
233,2023-01-01 16:32:57,pagina_7,204
299,2023-01-01 16:32:58,pagina_8,91
907,2023-01-01 16:32:59,pagina_9,217
922,2023-01-01 16:33:00,pagina_0,278
988,2023-01-01 16:33:01,pagina_1,142
660,2023-01-01 16:33:02,pagina_2,278
831,2023-01-01 16:33:03,pagina_3,82
312,2023-01-01 16:33:04,pagina_4,56
428,2023-01-01 16:33:05,pagina_5,194
657,2023-01-01 16:33:06,pagina_6,217
354,2023-01-01 16:33:07,pagina_7,238
157,2023-01-01 16:33:08,pagina_8,17
124,2023-01-01 16:33:09,pagina_9,169
903,2023-01-01 16:33:10,pagina_0,207
705,2023-01-01 16:33:11,pagina_1,267
414,2023-01-01 16:33:12,pagina_2,296
579,2023-01-01 16:33:13,pagina_3,297
113,2023-01-01 16:33:14,pagina_4,283
496,2023-01-01 16:33:15,pagina_5,191
578,2023-01-01 16:33:16,pagina_6,198
103,2023-01-01 16:33:17,pagina_7,171
419,2023-01-01 16:33:18,pagina_8,222
551,2023-01-01 16:33:19,pagina_9,104
693,2023-01-01 16:33:20,pagina_0,212
553,2023-01-01 16:33:21,pagina_1,119
312,2023-01-01 16:33:22,pagina_2,120
813,2023-01-01 16:33:23,pagina_3,129
943,2023-01-01 16:33:24,pagina_4,215
223,2023-01-01 16:33:25,pagina_5,199
777,2023-01-01 16:33:26,pagina_6,189
624,2023-01-01 16:33:27,pagina_7,184
935,2023-01-01 16:33:28,pagina_8,88
340,2023-01-01 16:33:29,pagina_9,20
690,2023-01-01 16:33:30,pagina_0,55
501,2023-01-01 16:33:31,pagina_1,105
756,2023-01-01 16:33:32,pagina_2,24
361,2023-01-01 16:33:33,pagina_3,139
760,2023-01-01 16:33:34,pagina_4,266
912,2023-01-01 16:33:35,pagina_5,169
812,2023-01-01 16:33:36,pagina_6,66
5,2023-01-01 16:33:37,pagina_7,173
240,2023-01-01 16:33:38,pagina_8,113
816,2023-01-01 16:33:39,pagina_9,88
435,2023-01-01 16:33:40,pagina_0,113
834,2023-01-01 16:33:41,pagina_1,258
29,2023-01-01 16:33:42,pagina_2,66
715,2023-01-01 16:33:43,pagina_3,164
577,2023-01-01 16:33:44,pagina_4,262
852,2023-01-01 16:33:45,pagina_5,241
111,2023-01-01 16:33:46,pagina_6,221
316,2023-01-01 16:33:47,pagina_7,45
964,2023-01-01 16:33:48,pagina_8,213
142,2023-01-01 16:33:49,pagina_9,140
825,2023-01-01 16:33:50,pagina_0,258
118,2023-01-01 16:33:51,pagina_1,34
879,2023-01-01 16:33:52,pagina_2,250
16,2023-01-01 16:33:53,pagina_3,61
225,2023-01-01 16:33:54,pagina_4,200
127,2023-01-01 16:33:55,pagina_5,191
62,2023-01-01 16:33:56,pagina_6,182
580,2023-01-01 16:33:57,pagina_7,235
355,2023-01-01 16:33:58,pagina_8,274
546,2023-01-01 16:33:59,pagina_9,180
425,2023-01-01 16:34:00,pagina_0,252
105,2023-01-01 16:34:01,pagina_1,118
871,2023-01-01 16:34:02,pagina_2,265
961,2023-01-01 16:34:03,pagina_3,208
900,2023-01-01 16:34:04,pagina_4,277
806,2023-01-01 16:34:05,pagina_5,181
441,2023-01-01 16:34:06,pagina_6,291
504,2023-01-01 16:34:07,pagina_7,90
903,2023-01-01 16:34:08,pagina_8,179
783,2023-01-01 16:34:09,pagina_9,223
667,2023-01-01 16:34:10,pagina_0,266
107,2023-01-01 16:34:11,pagina_1,220
380,2023-01-01 16:34:12,pagina_2,156
205,2023-01-01 16:34:13,pagina_3,208
294,2023-01-01 16:34:14,pagina_4,81
188,2023-01-01 16:34:15,pagina_5,273
647,2023-01-01 16:34:16,pagina_6,161
533,2023-01-01 16:34:17,pagina_7,21
406,2023-01-01 16:34:18,pagina_8,258
307,2023-01-01 16:34:19,pagina_9,13
526,2023-01-01 16:34:20,pagina_0,23
211,2023-01-01 16:34:21,pagina_1,262
569,2023-01-01 16:34:22,pagina_2,282
756,2023-01-01 16:34:23,pagina_3,169
762,2023-01-01 16:34:24,pagina_4,251
969,2023-01-01 16:34:25,pagina_5,298
114,2023-01-01 16:34:26,pagina_6,292
474,2023-01-01 16:34:27,pagina_7,25
711,2023-01-01 16:34:28,pagina_8,225
987,2023-01-01 16:34:29,pagina_9,49
342,2023-01-01 16:34:30,pagina_0,128
593,2023-01-01 16:34:31,pagina_1,19
919,2023-01-01 16:34:32,pagina_2,254
792,2023-01-01 16:34:33,pagina_3,21
79,2023-01-01 16:34:34,pagina_4,131
213,2023-01-01 16:34:35,pagina_5,91
82,2023-01-01 16:34:36,pagina_6,165
964,2023-01-01 16:34:37,pagina_7,230
460,2023-01-01 16:34:38,pagina_8,283
41,2023-01-01 16:34:39,pagina_9,115
652,2023-01-01 16:34:40,pagina_0,268
203,2023-01-01 16:34:41,pagina_1,210
182,2023-01-01 16:34:42,pagina_2,192
481,2023-01-01 16:34:43,pagina_3,284
747,2023-01-01 16:34:44,pagina_4,109
908,2023-01-01 16:34:45,pagina_5,207
8,2023-01-01 16:34:46,pagina_6,50
654,2023-01-01 16:34:47,pagina_7,175
191,2023-01-01 16:34:48,pagina_8,139
353,2023-01-01 16:34:49,pagina_9,261
108,2023-01-01 16:34:50,pagina_0,24
651,2023-01-01 16:34:51,pagina_1,191
90,2023-01-01 16:34:52,pagina_2,46
620,2023-01-01 16:34:53,pagina_3,164
899,2023-01-01 16:34:54,pagina_4,12
398,2023-01-01 16:34:55,pagina_5,252
366,2023-01-01 16:34:56,pagina_6,124
62,2023-01-01 16:34:57,pagina_7,34
371,2023-01-01 16:34:58,pagina_8,43
356,2023-01-01 16:34:59,pagina_9,193
858,2023-01-01 16:35:00,pagina_0,134
371,2023-01-01 16:35:01,pagina_1,227
59,2023-01-01 16:35:02,pagina_2,295
923,2023-01-01 16:35:03,pagina_3,119
561,2023-01-01 16:35:04,pagina_4,191
544,2023-01-01 16:35:05,pagina_5,247
204,2023-01-01 16:35:06,pagina_6,256
451,2023-01-01 16:35:07,pagina_7,14
314,2023-01-01 16:35:08,pagina_8,49
225,2023-01-01 16:35:09,pagina_9,278
823,2023-01-01 16:35:10,pagina_0,280
847,2023-01-01 16:35:11,pagina_1,120
65,2023-01-01 16:35:12,pagina_2,50
859,2023-01-01 16:35:13,pagina_3,287
259,2023-01-01 16:35:14,pagina_4,219
647,2023-01-01 16:35:15,pagina_5,232
693,2023-01-01 16:35:16,pagina_6,271
456,2023-01-01 16:35:17,pagina_7,61
310,2023-01-01 16:35:18,pagina_8,99
926,2023-01-01 16:35:19,pagina_9,229
624,2023-01-01 16:35:20,pagina_0,233
782,2023-01-01 16:35:21,pagina_1,263
569,2023-01-01 16:35:22,pagina_2,101
586,2023-01-01 16:35:23,pagina_3,82
897,2023-01-01 16:35:24,pagina_4,197
769,2023-01-01 16:35:25,pagina_5,222
103,2023-01-01 16:35:26,pagina_6,23
553,2023-01-01 16:35:27,pagina_7,194
288,2023-01-01 16:35:28,pagina_8,257
362,2023-01-01 16:35:29,pagina_9,249
536,2023-01-01 16:35:30,pagina_0,171
485,2023-01-01 16:35:31,pagina_1,19
615,2023-01-01 16:35:32,pagina_2,242
553,2023-01-01 16:35:33,pagina_3,24
642,2023-01-01 16:35:34,pagina_4,61
723,2023-01-01 16:35:35,pagina_5,57
84,2023-01-01 16:35:36,pagina_6,163
552,2023-01-01 16:35:37,pagina_7,244
235,2023-01-01 16:35:38,pagina_8,248
884,2023-01-01 16:35:39,pagina_9,57
129,2023-01-01 16:35:40,pagina_0,197
303,2023-01-01 16:35:41,pagina_1,71
476,2023-01-01 16:35:42,pagina_2,244
678,2023-01-01 16:35:43,pagina_3,80
123,2023-01-01 16:35:44,pagina_4,74
120,2023-01-01 16:35:45,pagina_5,203
417,2023-01-01 16:35:46,pagina_6,214
434,2023-01-01 16:35:47,pagina_7,288
127,2023-01-01 16:35:48,pagina_8,52
957,2023-01-01 16:35:49,pagina_9,64
149,2023-01-01 16:35:50,pagina_0,223
518,2023-01-01 16:35:51,pagina_1,282
100,2023-01-01 16:35:52,pagina_2,36
314,2023-01-01 16:35:53,pagina_3,158
478,2023-01-01 16:35:54,pagina_4,249
253,2023-01-01 16:35:55,pagina_5,163
491,2023-01-01 16:35:56,pagina_6,272
463,2023-01-01 16:35:57,pagina_7,30
690,2023-01-01 16:35:58,pagina_8,99
821,2023-01-01 16:35:59,pagina_9,21
770,2023-01-01 16:36:00,pagina_0,142
89,2023-01-01 16:36:01,pagina_1,284
299,2023-01-01 16:36:02,pagina_2,199
161,2023-01-01 16:36:03,pagina_3,73
581,2023-01-01 16:36:04,pagina_4,149
132,2023-01-01 16:36:05,pagina_5,238
219,2023-01-01 16:36:06,pagina_6,180
808,2023-01-01 16:36:07,pagina_7,111
720,2023-01-01 16:36:08,pagina_8,153
215,2023-01-01 16:36:09,pagina_9,101
165,2023-01-01 16:36:10,pagina_0,20
836,2023-01-01 16:36:11,pagina_1,124
989,2023-01-01 16:36:12,pagina_2,250
142,2023-01-01 16:36:13,pagina_3,121
905,2023-01-01 16:36:14,pagina_4,220
348,2023-01-01 16:36:15,pagina_5,72
281,2023-01-01 16:36:16,pagina_6,284
471,2023-01-01 16:36:17,pagina_7,159
547,2023-01-01 16:36:18,pagina_8,141
262,2023-01-01 16:36:19,pagina_9,207
138,2023-01-01 16:36:20,pagina_0,113
233,2023-01-01 16:36:21,pagina_1,67
779,2023-01-01 16:36:22,pagina_2,192
34,2023-01-01 16:36:23,pagina_3,14
636,2023-01-01 16:36:24,pagina_4,69
877,2023-01-01 16:36:25,pagina_5,293
957,2023-01-01 16:36:26,pagina_6,280
223,2023-01-01 16:36:27,pagina_7,279
845,2023-01-01 16:36:28,pagina_8,76
748,2023-01-01 16:36:29,pagina_9,236
642,2023-01-01 16:36:30,pagina_0,21
708,2023-01-01 16:36:31,pagina_1,125
477,2023-01-01 16:36:32,pagina_2,177
130,2023-01-01 16:36:33,pagina_3,85
170,2023-01-01 16:36:34,pagina_4,240
333,2023-01-01 16:36:35,pagina_5,281
517,2023-01-01 16:36:36,pagina_6,98
903,2023-01-01 16:36:37,pagina_7,86
996,2023-01-01 16:36:38,pagina_8,240
195,2023-01-01 16:36:39,pagina_9,119
402,2023-01-01 16:36:40,pagina_0,220
594,2023-01-01 16:36:41,pagina_1,38
386,2023-01-01 16:36:42,pagina_2,261
963,2023-01-01 16:36:43,pagina_3,262
927,2023-01-01 16:36:44,pagina_4,104
